#gps_message RSSI(dBm)
$GPGGA,010941.00,3856.0000,N,09439.4531,W,2,09,1.0,278.4,M,-28.8,M,,*52 -60.3
$GPGGA,010942.00,3855.9961,N,09439.4531,W,2,10,0.8,278.2,M,-28.8,M,,*52 -57.4
$GPGGA,010943.00,3855.9919,N,09439.4521,W,2,10,0.8,277.9,M,-28.8,M,,*59 -59.2
$GPGGA,010944.00,3855.9880,N,09439.4521,W,2,10,0.8,278.1,M,-28.8,M,,*58 -58.0
$GPGGA,010946.00,3855.9807,N,09439.4531,W,2,10,1.0,278.6,M,-28.8,M,,*5A -57.6
$GPGGA,010947.00,3855.9773,N,09439.4531,W,2,10,1.0,278.7,M,-28.8,M,,*56 -57.6
$GPGGA,010948.00,3855.9746,N,09439.4551,W,2,11,0.8,278.8,M,-28.8,M,,*5E -59.6
$GPGGA,010949.00,3855.9724,N,09439.4570,W,2,10,1.0,279.0,M,-28.8,M,,*59 -60.7
$GPGGA,010951.00,3855.9709,N,09439.4629,W,2,10,1.0,280.1,M,-28.8,M,,*57 -58.6
$GPGGA,010952.00,3855.9707,N,09439.4668,W,2,11,1.0,280.2,M,-28.8,M,,*5D -61.9
$GPGGA,010953.00,3855.9705,N,09439.4707,W,2,11,0.8,280.4,M,-28.8,M,,*59 -60.3
$GPGGA,010954.00,3855.9700,N,09439.4756,W,2,11,1.0,280.3,M,-28.8,M,,*51 -56.5
$GPGGA,010956.00,3855.9695,N,09439.4824,W,2,10,1.0,279.9,M,-28.8,M,,*59 -57.6
$GPGGA,010957.00,3855.9695,N,09439.4844,W,2,09,1.0,280.0,M,-28.8,M,,*59 -59.0
$GPGGA,010958.00,3855.9695,N,09439.4863,W,2,09,1.0,280.0,M,-28.8,M,,*53 -62.8
$GPGGA,010959.00,3855.9695,N,09439.4873,W,2,10,1.0,280.0,M,-28.8,M,,*5B -66.8
$GPGGA,011001.00,3855.9695,N,09439.4873,W,2,10,1.0,280.2,M,-28.8,M,,*5C -67.4
$GPGGA,011002.00,3855.9692,N,09439.4873,W,2,10,1.0,280.2,M,-28.8,M,,*58 -67.2
$GPGGA,011003.00,3855.9692,N,09439.4873,W,2,10,1.0,280.2,M,-28.8,M,,*59 -67.4
$GPGGA,011004.00,3855.9692,N,09439.4873,W,2,10,1.0,280.1,M,-28.8,M,,*5D -67.5
$GPGGA,011006.00,3855.9692,N,09439.4873,W,2,10,1.0,280.2,M,-28.8,M,,*5C -69.3
$GPGGA,011007.00,3855.9692,N,09439.4873,W,2,09,1.0,280.2,M,-28.8,M,,*55 -63.0
$GPGGA,011008.00,3855.9695,N,09439.4883,W,2,09,1.0,280.2,M,-28.8,M,,*52 -57.7
$GPGGA,011009.00,3855.9702,N,09439.4902,W,2,10,1.0,280.3,M,-28.8,M,,*5D -58.4
$GPGGA,011011.00,3855.9736,N,09439.4922,W,2,11,0.9,280.1,M,-28.8,M,,*5A -57.5
$GPGGA,011012.00,3855.9768,N,09439.4932,W,2,10,0.9,279.7,M,-28.8,M,,*52 -56.7
$GPGGA,011013.00,3855.9807,N,09439.4932,W,2,10,0.9,279.5,M,-28.8,M,,*57 -59.9
$GPGGA,011014.00,3855.9851,N,09439.4932,W,2,11,0.9,279.3,M,-28.8,M,,*54 -57.1
$GPGGA,011016.00,3855.9954,N,09439.4932,W,2,11,0.8,278.8,M,-28.8,M,,*59 -59.6
$GPGGA,011017.00,3856.0010,N,09439.4932,W,2,11,0.8,278.6,M,-28.8,M,,*55 -57.9
$GPGGA,011018.00,3856.0068,N,09439.4932,W,2,11,0.8,278.4,M,-28.8,M,,*57 -57.2
$GPGGA,011019.00,3856.0127,N,09439.4932,W,2,11,0.8,277.8,M,-28.8,M,,*5F -58.0
$GPGGA,011021.00,3856.0249,N,09439.4932,W,2,12,0.8,276.0,M,-28.8,M,,*55 -60.2
